"Id","Age","Job","Marital","Education","Default","Balance","HHInsurance","CarLoan","Communication","LastContactDay","LastContactMonth","NoOfContacts","DaysPassed","PrevAttempts","Outcome","CallStart","CallEnd","CarInsurance" 
714,30,"technician","married","secondary",0,289,1,0,"cellular",14,"aug",4,-1,0,NA,"13:49:25","14:09:09",1
715,50,"technician","married","secondary",0,2218,1,0,"cellular",17,"aug",1,-1,0,NA,"10:02:15","10:14:06",1
716,30,"admin.","single","secondary",0,3528,0,0,"cellular",4,"aug",1,92,2,"failure","15:48:47","15:52:57",1
717,44,"blue-collar","single","primary",0,36,1,0,"cellular",15,"may",1,371,2,"failure","13:53:58","14:03:09",1
718,26,"technician","single","secondary",0,668,1,0,NA,28,"may",3,-1,0,NA,"15:10:25","15:20:01",1
719,44,"admin.","married","secondary",0,399,1,1,NA,3,"jun",2,-1,0,NA,"15:21:55","15:26:26",0
720,31,"admin.","single","secondary",0,1588,1,0,NA,3,"jun",1,-1,0,NA,"14:44:03","14:44:17",0
721,58,"technician","married","primary",1,-247,0,0,NA,6,"jun",1,-1,0,NA,"12:48:08","12:51:07",0
722,38,"entrepreneur","married","tertiary",0,946,1,0,"cellular",11,"may",1,-1,0,NA,"17:04:45","17:05:54",0
723,22,"blue-collar","married","secondary",0,-295,1,0,NA,26,"jun",2,-1,0,NA,"14:34:44","14:37:14",0
724,51,"retired","divorced","secondary",0,1679,0,0,"cellular",12,"aug",1,365,9,"other","11:42:49","11:49:46",1
725,49,"blue-collar","single","primary",0,566,1,0,"cellular",25,"jul",2,-1,0,NA,"16:42:47","16:59:06",1
726,38,"technician","single","tertiary",0,1727,0,0,"telephone",2,"aug",2,185,6,"other","16:35:02","16:37:23",0
727,56,"self-employed","married",NA,0,0,0,0,"cellular",19,"aug",1,-1,0,NA,"13:37:09","13:39:19",0
728,42,"management","married","tertiary",0,3713,0,0,"cellular",19,"nov",2,-1,0,NA,"15:27:16","15:39:05",1
729,51,"management","single","tertiary",0,2139,0,0,"cellular",17,"nov",2,-1,0,NA,"10:21:06","10:24:02",0
730,35,"blue-collar","divorced","primary",0,1077,1,0,"cellular",12,"may",6,-1,0,NA,"09:02:43","09:03:08",0
731,35,"admin.","single","tertiary",0,994,0,0,"cellular",2,"feb",2,-1,0,NA,"17:44:07","17:45:22",0
732,47,"admin.","married","primary",0,192,1,0,NA,7,"may",1,-1,0,NA,"09:40:26","09:41:13",0
733,39,"management","married","tertiary",0,141,1,0,"cellular",13,"may",2,331,6,"other","14:21:49","14:34:57",0
734,39,"entrepreneur","married","tertiary",0,628,1,0,"cellular",9,"jul",1,-1,0,NA,"12:05:11","12:06:48",0
735,34,"blue-collar","married","secondary",0,262,0,0,"cellular",15,"sep",2,106,1,"success","11:49:43","11:51:12",1
736,34,"technician","divorced","tertiary",0,66,0,1,"cellular",19,"aug",2,-1,0,NA,"17:11:04","17:12:18",0
737,33,"admin.","married","secondary",0,543,1,0,"cellular",7,"may",2,-1,0,NA,"12:58:22","13:02:26",0
738,41,"blue-collar","married","primary",0,0,0,0,"cellular",31,"jul",2,-1,0,NA,"16:27:58","16:28:20",0
739,33,"management","married","tertiary",0,191,0,0,"cellular",13,"aug",2,-1,0,NA,"14:23:10","14:42:18",1
740,36,"technician","divorced","secondary",0,-435,1,0,NA,2,"jun",8,-1,0,NA,"15:42:44","15:44:09",0
741,62,"unemployed","married","secondary",0,780,0,0,"cellular",28,"aug",2,-1,0,NA,"12:58:29","13:01:11",1
742,29,"blue-collar","single","primary",0,231,1,0,NA,28,"may",1,-1,0,NA,"11:28:05","11:30:07",0
743,33,"management","single","tertiary",0,1781,0,0,"cellular",8,"oct",2,183,1,"success","11:10:41","11:20:52",1
744,77,"retired","married","primary",0,2223,0,0,"telephone",10,"aug",2,187,1,"success","13:43:11","13:49:16",0
745,26,"entrepreneur","single","secondary",0,101,1,0,"cellular",5,"feb",1,268,1,"failure","15:41:28","15:54:58",1
746,53,"retired","married","secondary",0,665,1,0,"cellular",22,"apr",2,-1,0,NA,"13:21:40","13:27:51",1
747,51,"blue-collar","married","primary",0,7098,0,0,"cellular",6,"aug",7,-1,0,NA,"13:10:06","13:34:37",1
748,34,"management","married","tertiary",0,828,0,1,"cellular",11,"aug",3,-1,0,NA,"12:51:47","13:09:47",1
749,37,"management","single","tertiary",0,6964,0,0,"cellular",19,"nov",3,-1,0,NA,"11:25:09","11:28:52",0
750,30,"blue-collar","married","secondary",0,501,1,1,"cellular",20,"nov",1,177,1,"failure","10:15:20","10:31:54",1
751,32,"blue-collar","married","primary",0,187,0,0,"cellular",9,"jul",1,-1,0,NA,"09:16:47","09:18:18",0
752,47,"blue-collar","married","secondary",0,863,1,0,NA,19,"may",2,-1,0,NA,"12:20:27","12:36:10",1
753,38,"services","single","secondary",0,895,1,0,"cellular",12,"may",1,-1,0,NA,"11:36:06","12:01:37",1
754,52,"technician","married","secondary",0,150,1,0,"telephone",21,"jul",3,-1,0,NA,"10:17:06","10:20:03",0
755,32,"services","single","secondary",0,133,0,0,"cellular",15,"apr",1,-1,0,NA,"14:48:37","14:51:28",1
756,36,"blue-collar","married","secondary",0,74,1,0,"cellular",8,"may",2,-1,0,NA,"16:32:50","16:35:38",0
757,58,"management","married","tertiary",0,1384,1,0,"cellular",27,"mar",1,-1,0,NA,"15:40:21","15:46:03",1
758,37,"technician","single","tertiary",0,1894,1,0,"cellular",12,"may",1,351,7,"other","11:43:21","12:15:26",0
759,33,"admin.","married","secondary",0,920,0,0,"cellular",16,"nov",1,95,2,"failure","09:54:41","09:56:51",1
760,34,"management","single","tertiary",0,13014,0,0,"cellular",13,"aug",1,-1,0,NA,"13:56:59","14:09:17",1
761,48,"management","married","tertiary",0,288,0,0,"cellular",18,"aug",3,-1,0,NA,"17:24:43","17:34:28",0
762,49,"housemaid","married","primary",0,0,1,0,"cellular",25,"jul",3,-1,0,NA,"16:32:45","16:33:27",0
763,32,"technician","married","primary",0,62,1,1,NA,13,"may",1,-1,0,NA,"10:17:01","10:19:01",0
764,24,"student","single","secondary",0,160,0,0,"cellular",4,"may",2,-1,0,NA,"15:42:39","15:44:28",0
765,43,"management","divorced","tertiary",0,388,1,0,NA,8,"may",2,-1,0,NA,"11:26:17","12:01:04",1
766,31,"technician","single","tertiary",0,882,0,0,"cellular",3,"jun",1,-1,0,NA,"10:02:25","10:09:16",1
767,52,"admin.","married","secondary",0,5517,1,1,"cellular",29,"jul",2,-1,0,NA,"14:07:58","14:10:41",0
768,34,"blue-collar","married",NA,0,391,1,1,NA,23,"may",2,-1,0,NA,"09:01:47","09:02:21",0
769,52,"technician","married","secondary",0,1373,0,0,"cellular",27,"oct",1,-1,0,NA,"14:57:30","15:00:07",0
770,27,"services","single","secondary",0,54,1,0,NA,28,"may",2,-1,0,NA,"12:30:20","12:39:23",1
771,43,"management","married","tertiary",0,938,1,0,"cellular",9,"feb",2,-1,0,NA,"13:25:31","13:26:42",0
772,35,"blue-collar","married","primary",0,1116,1,0,NA,12,"jun",1,-1,0,NA,"15:54:43","15:56:47",0
773,34,"self-employed","married","tertiary",0,0,1,0,"cellular",10,"jul",1,-1,0,NA,"11:29:26","11:31:01",0
774,28,"management","married","tertiary",0,12,1,0,"cellular",9,"sep",1,-1,0,NA,"13:01:04","13:04:26",1
775,36,"unemployed","married","tertiary",0,4145,0,0,NA,20,"jun",4,-1,0,NA,"09:21:42","09:38:10",1
776,53,"management","married","primary",0,798,1,0,"telephone",2,"feb",1,217,2,"failure","13:52:05","13:52:50",0
777,42,"blue-collar","single","primary",0,1628,1,0,"cellular",25,"jul",8,-1,0,NA,"10:18:25","10:28:15",1
778,51,"management","married","tertiary",0,2635,0,0,"cellular",1,"sep",1,98,2,"failure","14:23:59","14:27:00",1
779,49,"services","married","secondary",0,202,1,0,"cellular",17,"nov",2,104,1,"failure","14:26:21","14:37:12",1
780,32,"management","single","tertiary",0,4262,1,0,"cellular",20,"apr",1,152,1,"failure","12:10:25","12:14:31",0
781,41,"self-employed","married","secondary",0,149,1,0,NA,15,"may",1,-1,0,NA,"14:44:32","14:44:59",0
782,32,"technician","divorced","secondary",0,211,1,1,NA,29,"may",4,-1,0,NA,"11:42:00","11:45:50",0
783,38,"management","married","tertiary",0,980,0,0,NA,3,"jun",5,-1,0,NA,"14:22:31","14:33:33",0
784,39,"management","married","secondary",0,-473,1,0,"cellular",6,"may",1,-1,0,NA,"11:16:10","11:21:28",0
785,38,"self-employed","single","tertiary",0,973,0,0,"cellular",4,"feb",1,-1,0,NA,"13:14:53","13:17:11",0
786,28,"admin.","married","secondary",0,934,1,0,NA,4,"jul",2,-1,0,NA,"13:43:51","13:44:44",0
787,37,"admin.","divorced","secondary",0,3834,1,0,NA,21,"may",1,-1,0,NA,"13:27:14","13:28:26",0
788,59,"blue-collar","married","primary",0,-546,0,0,"cellular",25,"aug",6,-1,0,NA,"16:44:02","17:03:14",1
789,46,"management","married","tertiary",0,2817,0,0,"cellular",17,"sep",1,-1,0,NA,"13:52:02","14:01:05",1
790,25,"technician","single","secondary",0,1105,1,0,"cellular",30,"apr",1,13,1,"failure","16:04:23","16:07:38",0
791,26,"technician","married","secondary",0,47,1,0,NA,9,"may",2,-1,0,NA,"17:59:20","18:04:02",0
792,60,"housemaid","married",NA,0,2769,0,0,"cellular",13,"aug",2,-1,0,NA,"12:15:58","12:17:34",0
793,79,"retired","divorced","secondary",0,631,0,0,"telephone",9,"aug",5,182,3,"failure","13:31:12","13:38:32",0
794,59,"technician","married","primary",0,4198,0,0,"cellular",14,"jan",1,91,10,"success","15:17:52","15:23:01",1
795,52,"management","single","tertiary",0,83,0,0,"cellular",26,"aug",6,-1,0,NA,"10:22:33","10:42:56",1
796,27,"blue-collar","single","secondary",0,294,1,0,"cellular",18,"may",2,-1,0,NA,"11:15:57","11:23:43",0
797,33,"student","single",NA,0,1170,0,0,"cellular",30,"apr",1,-1,0,NA,"16:41:37","16:47:29",1
798,33,"management","divorced","tertiary",0,990,1,0,"cellular",24,"jul",2,-1,0,NA,"14:38:00","15:02:51",1
799,28,"blue-collar","single","secondary",0,-46,1,0,"cellular",1,"jun",2,91,12,"success","17:21:03","17:23:37",1
800,37,"admin.","married",NA,0,497,1,0,"telephone",19,"nov",2,-1,0,NA,"09:46:58","09:49:56",0
801,38,"blue-collar","married","primary",0,290,1,0,"cellular",16,"apr",1,-1,0,NA,"16:11:33","16:16:16",0
802,47,"management","married","tertiary",0,0,0,1,"cellular",21,"aug",1,-1,0,NA,"10:56:31","11:02:45",1
803,56,"admin.","married","secondary",0,360,1,1,"cellular",24,"jul",2,-1,0,NA,"13:04:07","13:05:45",0
804,57,"services","married","secondary",0,197,0,0,NA,16,"jun",1,-1,0,NA,"15:39:13","15:41:09",0
805,32,"student","single","secondary",0,0,0,0,"cellular",21,"nov",1,-1,0,NA,"09:31:30","09:34:56",0
806,58,"services","divorced","secondary",0,462,0,0,"cellular",13,"nov",1,93,1,"success","13:55:30","14:03:45",1
807,35,"technician","single","secondary",0,1183,1,0,"cellular",21,"nov",3,185,2,"failure","16:00:50","16:01:11",0
808,44,"technician","married","tertiary",0,1454,0,0,NA,11,"jun",2,-1,0,NA,"15:12:12","15:14:48",0
809,20,"blue-collar","single","secondary",0,129,1,1,NA,13,"may",1,-1,0,NA,"16:51:26","16:54:36",0
810,36,"technician","married","tertiary",0,0,0,0,"cellular",20,"aug",1,-1,0,NA,"16:19:46","16:23:51",0
811,40,"management","single","tertiary",0,3840,1,0,"cellular",24,"sep",2,409,2,"success","10:02:32","10:06:24",1
812,27,"management","single","tertiary",0,2802,1,0,"cellular",18,"may",1,-1,0,NA,"09:08:32","09:09:56",0
813,32,"management","married","tertiary",0,905,0,0,"cellular",12,"feb",4,-1,0,NA,"10:19:34","10:30:40",1
814,50,"technician","married","secondary",0,797,1,0,NA,6,"may",1,-1,0,NA,"10:35:04","10:40:58",0
815,33,"management","single","tertiary",0,637,0,0,"cellular",14,"aug",2,-1,0,NA,"11:13:23","11:16:49",0
816,29,"blue-collar","married","secondary",0,0,1,0,"cellular",11,"may",6,-1,0,NA,"17:55:03","17:56:59",0
817,46,"management","married","tertiary",0,699,0,0,"cellular",2,"feb",1,-1,0,NA,"10:38:06","10:42:07",0
818,46,"management","married","primary",0,1267,1,1,"cellular",18,"nov",2,-1,0,NA,"09:00:55","09:04:02",0
819,39,"technician","single","secondary",0,15,1,0,"cellular",30,"apr",1,-1,0,NA,"13:23:53","13:32:23",1
820,27,"technician","single","secondary",0,299,1,0,"cellular",5,"feb",7,-1,0,NA,"11:53:43","11:54:12",0
821,54,"blue-collar","married","primary",0,836,1,0,"telephone",21,"nov",1,130,3,"other","09:13:55","09:19:07",0
822,34,"blue-collar","single","secondary",0,-317,1,0,"cellular",17,"apr",3,346,1,"other","13:13:13","13:21:51",0
823,34,"technician","married","secondary",0,672,0,0,"cellular",23,"jul",3,-1,0,NA,"14:01:00","14:03:38",0
824,35,"admin.","single","secondary",0,3636,0,0,"cellular",12,"aug",1,-1,0,NA,"10:09:43","10:13:05",0
825,59,"retired","married","primary",0,4949,0,1,NA,12,"jun",8,-1,0,NA,"12:14:04","12:16:52",0
826,38,"management","married","tertiary",0,93,1,0,"cellular",25,"may",1,272,4,"failure","12:59:29","13:00:43",0
827,39,"services","married","secondary",0,117,1,0,"cellular",18,"may",2,-1,0,NA,"17:09:47","17:26:59",1
828,41,"technician","married","secondary",0,1385,0,0,NA,17,"jun",1,-1,0,NA,"14:39:44","14:42:09",0
829,55,"blue-collar","married","secondary",0,1011,1,0,"cellular",12,"aug",2,-1,0,NA,"10:18:17","10:20:09",0
830,32,"management","divorced","tertiary",0,530,1,0,"cellular",24,"sep",1,114,2,"failure","14:10:13","14:11:44",0
831,37,"management","married","tertiary",0,1315,0,0,"cellular",30,"jun",1,-1,0,NA,"17:43:05","17:46:49",1
832,43,"blue-collar","married","secondary",0,95,1,0,"cellular",18,"may",1,-1,0,NA,"16:40:29","16:45:25",0
833,24,"admin.","married","secondary",0,-94,1,0,"cellular",15,"may",1,-1,0,NA,"12:52:55","12:56:32",0
834,44,"admin.","married","secondary",0,1206,0,0,"cellular",19,"nov",3,-1,0,NA,"17:45:29","17:48:29",0
835,35,"self-employed","married","tertiary",0,7990,1,0,"cellular",4,"feb",1,-1,0,NA,"13:52:52","13:58:49",0
836,56,"blue-collar","divorced","primary",0,-216,1,0,NA,26,"may",1,-1,0,NA,"12:31:37","12:37:13",0
837,29,"admin.","married","tertiary",0,26,1,0,NA,28,"may",1,-1,0,NA,"10:52:29","10:53:14",0
838,45,"technician","married","secondary",0,3492,1,1,NA,20,"jun",4,-1,0,NA,"13:36:58","13:37:44",0
839,35,"technician","single","tertiary",0,1880,0,0,"cellular",20,"may",1,-1,0,NA,"09:18:04","09:20:38",1
840,41,"services","divorced","secondary",0,2769,1,0,NA,18,"jun",3,-1,0,NA,"11:28:39","11:30:15",0
841,53,"blue-collar","married","secondary",0,6112,0,0,"cellular",30,"apr",1,86,1,"success","09:32:19","09:35:50",0
842,44,"services","married","primary",0,3,1,0,"cellular",7,"may",1,-1,0,NA,"14:58:15","15:02:03",0
843,48,"blue-collar","married","primary",0,-460,0,0,"cellular",23,"jul",1,-1,0,NA,"13:54:39","13:56:54",0
844,54,"blue-collar","married","secondary",0,548,0,0,"cellular",18,"aug",7,-1,0,NA,"17:59:12","18:07:52",1
845,56,"entrepreneur","divorced","primary",0,29,0,0,"cellular",29,"jan",2,227,1,"failure","13:24:32","13:25:24",0
846,51,"entrepreneur","married","tertiary",0,83,0,0,"cellular",20,"apr",2,-1,0,NA,"13:42:56","13:47:23",1
847,38,"housemaid","single","secondary",0,113,1,0,NA,2,"jun",4,-1,0,NA,"17:06:20","17:07:58",0
848,30,"management","single","tertiary",0,697,0,0,"cellular",28,"apr",2,181,8,"success","10:56:54","11:05:59",1
849,28,"technician","single","secondary",0,909,0,1,"cellular",7,"jul",1,-1,0,NA,"13:04:48","13:13:40",1
850,80,"retired","married","primary",0,155,0,0,"telephone",12,"mar",1,93,2,"success","14:20:06","14:24:56",1
851,29,"student","single","tertiary",0,559,0,0,"cellular",3,"feb",2,-1,0,NA,"17:06:25","17:08:48",0
852,58,"admin.","married","secondary",0,4348,1,0,"cellular",23,"jun",4,141,1,"other","10:51:31","11:04:41",1
853,50,"admin.","married","secondary",0,546,0,0,"cellular",28,"jul",6,-1,0,NA,"17:35:55","17:37:17",0
854,30,"technician","married","secondary",0,776,0,0,"cellular",30,"apr",2,-1,0,NA,"11:14:17","11:28:38",1
855,33,"technician","married","tertiary",0,525,1,1,"cellular",30,"jan",1,247,1,"failure","14:27:27","14:35:46",0
856,54,"management","married","tertiary",0,8295,0,0,"cellular",2,"oct",2,119,1,"success","17:03:01","17:17:10",1
857,59,"management","married","tertiary",0,296,0,1,"cellular",15,"jul",3,-1,0,NA,"16:32:17","16:45:42",1
858,40,"management","married","tertiary",0,409,0,0,"cellular",19,"aug",2,-1,0,NA,"16:25:46","16:27:37",0
859,51,"entrepreneur","married","secondary",0,-799,0,1,"cellular",15,"jul",3,-1,0,NA,"12:06:43","12:23:24",1
860,34,"admin.","single","secondary",0,151,1,0,"cellular",12,"may",1,370,1,"other","17:55:55","18:05:45",1
861,41,"blue-collar","married","primary",0,246,0,0,NA,19,"jun",3,-1,0,NA,"09:31:41","09:43:04",1
862,40,"management","married","primary",0,395,1,0,"cellular",22,"apr",4,-1,0,NA,"09:41:30","09:45:22",1
863,34,"admin.","single","secondary",0,10,0,1,NA,29,"may",3,-1,0,NA,"12:46:31","12:51:41",0
864,30,"services","single","secondary",0,-143,1,0,"cellular",15,"may",1,-1,0,NA,"15:54:46","15:56:11",0
865,56,"services","single","secondary",0,-40,1,0,"cellular",15,"may",1,368,2,"failure","12:51:28","12:56:39",1
866,42,"technician","divorced","secondary",0,19,0,0,"cellular",20,"aug",4,-1,0,NA,"11:14:03","11:28:38",1
867,42,"blue-collar","divorced","secondary",0,685,1,0,NA,30,"may",4,-1,0,NA,"10:03:04","10:06:28",0
868,37,"blue-collar","single","secondary",0,2235,1,0,"cellular",20,"apr",2,151,2,"failure","09:56:04","10:03:03",0
869,31,"blue-collar","divorced","secondary",0,-452,1,0,NA,26,"may",5,-1,0,NA,"13:05:28","13:08:30",0
870,47,"management","married","tertiary",0,-488,1,0,"cellular",25,"jul",5,-1,0,NA,"13:51:19","13:52:24",0
871,39,"management","married","tertiary",0,0,1,0,"cellular",5,"may",2,-1,0,NA,"17:24:58","17:38:29",1
872,25,"admin.","single","secondary",0,82,0,1,"cellular",7,"apr",2,-1,0,NA,"13:34:44","13:36:28",1
873,61,"retired","divorced","primary",0,3624,0,0,"cellular",25,"nov",1,-1,0,NA,"12:01:05","12:06:47",1
874,28,"management","single","tertiary",0,437,0,0,"cellular",5,"may",1,-1,0,NA,"15:22:57","15:28:35",1
875,48,"admin.","single","secondary",0,1253,1,0,NA,18,"jun",2,-1,0,NA,"17:41:30","17:45:35",0
876,26,"management","single","tertiary",0,1646,0,0,"cellular",18,"sep",5,-1,0,NA,"12:33:42","12:48:32",1
877,54,"management","single","tertiary",0,3294,1,0,"cellular",25,"jul",5,-1,0,NA,"10:25:57","10:28:09",0
878,28,"admin.","divorced","secondary",0,785,1,0,NA,8,"may",2,-1,0,NA,"15:46:38","15:54:00",1
879,24,"student","single","secondary",0,23878,0,0,"cellular",26,"may",1,97,1,"success","09:49:21","09:51:34",1
880,29,"entrepreneur","single","secondary",0,158,1,0,"cellular",25,"jul",2,-1,0,NA,"11:32:47","11:36:48",0
881,52,"technician","divorced","secondary",0,280,0,0,"cellular",14,"jul",5,-1,0,NA,"09:38:00","09:44:33",0
882,37,"blue-collar","married","secondary",0,121,1,1,"cellular",13,"may",4,-1,0,NA,"12:41:33","12:46:35",0
883,46,"technician","married","secondary",0,499,1,0,"cellular",31,"jul",10,-1,0,NA,"14:44:43","14:45:20",0
884,29,"blue-collar","married","secondary",0,723,0,1,"cellular",17,"jul",1,-1,0,NA,"11:00:57","11:04:52",0
885,36,"student","single","tertiary",0,129,0,0,"cellular",27,"oct",1,-1,0,NA,"12:32:52","12:35:21",1
886,53,"unemployed","divorced","secondary",0,587,0,0,"cellular",19,"nov",1,-1,0,NA,"17:54:02","18:03:23",1
887,56,"technician","married","tertiary",0,3082,1,1,NA,30,"jun",3,-1,0,NA,"13:57:37","14:05:01",0
888,51,"blue-collar","married","primary",0,3942,1,0,NA,17,"jun",3,-1,0,NA,"17:45:19","17:51:22",0
889,36,"management","married","tertiary",0,2178,1,0,"cellular",14,"may",3,-1,0,NA,"16:29:55","16:31:10",0
890,45,"admin.","married","secondary",0,3493,1,0,"cellular",8,"jul",1,-1,0,NA,"10:57:45","11:06:03",0
891,51,"technician","married","secondary",1,61,0,1,"telephone",30,"jul",20,-1,0,NA,"17:13:42","17:14:09",0
892,30,"services","married","secondary",0,-95,1,1,NA,26,"may",3,-1,0,NA,"15:20:58","15:26:04",0
893,47,"technician","single",NA,0,-213,1,0,NA,26,"may",1,-1,0,NA,"11:50:34","11:53:22",0
894,26,"blue-collar","married","secondary",0,2005,1,0,NA,27,"may",3,-1,0,NA,"13:15:45","13:19:29",0
895,62,"retired","married","primary",0,1084,0,0,"cellular",14,"apr",1,-1,0,NA,"17:33:25","17:41:50",1
896,37,"management","married","tertiary",0,630,0,0,"cellular",30,"apr",1,87,1,"success","15:47:25","15:52:40",1
897,43,"management","married","tertiary",0,3518,0,0,"cellular",15,"jun",2,-1,0,NA,"12:58:42","13:01:43",1
898,71,"retired","married","tertiary",0,653,0,0,"telephone",3,"sep",1,189,1,"success","13:40:00","13:47:51",1
899,37,"technician","married","secondary",0,474,1,0,"cellular",14,"apr",1,322,1,"failure","12:19:31","12:20:56",0
900,39,"technician","married","secondary",0,768,1,1,NA,27,"may",4,-1,0,NA,"10:21:35","10:24:26",0
901,34,"blue-collar","married","secondary",0,-436,1,0,NA,26,"may",1,-1,0,NA,"09:47:15","09:52:32",0
